id,place,city,region,zip,type,verification_type,verification_number,sum_of_tickets_earned,count_of_projects_earning_tickets,years_tickets_earned,lat,lon,HouseMedianIncome,HouseMeanIncome,IncomeUnder25K
13723,Distinguished Young Women of Greater Douglas County,Oakland,Oregon,97462,nonprofit,ein,465600856,20,3,2018,43.49,-123.38,46186,57729,22.2
18714,Oakland Co-Op Playschool,Oakland,Oregon,97462,nonprofit,ein,930775595,5,1,2018,43.49,-123.38,46186,57729,22.2
27827,Hope Alzheimer's Center,Cranston,Rhode Island,2920,nonprofit,ein,50478448,5,1,2018,41.77,-71.47,53159,71608,22.1
26624,Beth Shalom Religious School,Raleigh,North Carolina,27606,nonprofit,ein,581574815,5,1,2018,35.74,-78.72,50540,74342,22.1
27252,Forever Loved SC,Anderson,South Carolina,29621,nonprofit,ein,824774507,5,1,2018,34.51,-82.6,54648,71642,22.1
24283,Associated Charities,Ashland,Ohio,44805,nonprofit,ein,340718361,10,2,2018,40.87,-82.32,49721,63634,22.1
14707,Rising Star Outreach,Provo,Utah,84604,nonprofit,ein,20532420,20,2,2018,40.32,-111.58,56188,86706,22.1
31557,Boys & Girls Clubs of Utah County,Provo,Utah,84604,nonprofit,ein,870293260,20,1,2018,40.32,-111.58,56188,86706,22.1
18657,"Open Arms Make a Difference, Inc.",Ontario,California,91762,nonprofit,ein,272117045,20,3,2018,34.06,-117.67,53462,65688,22.1
27042,Kiwanis Club of Ontario California Foundation,Ontario,California,91762,nonprofit,ein,460609557,5,1,2018,34.06,-117.67,53462,65688,22.1
27693,Arboga Elementary PTSO,Olivehurst,California,95961,nonprofit,ein,900454498,20,1,2018,39.04,-121.56,51803,64859,22.1
24439,Rio Del Oro Elementary Parent teacher Organization,Plumas Lake,California,95961,nonprofit,ein,474419909,10,1,2018,39.04,-121.56,51803,64859,22.1
16360,Family Education and Support Services,Olympia,Washington,98502,nonprofit,ein,912003171,10,1,2018,47.09,-123.02,62689,81942,22.1
27718,Visiting Nurse Service of New York,New York,New York,10001,nonprofit,ein,133189926,20,1,2018,40.75,-74,85221,161227,22
23976,QSAC,New York,New York,10001,nonprofit,ein,112482974,10,1,2018,40.75,-74,85221,161227,22
13815,Partners For A New Beginning,WIND GAP,Pennsylvania,18091,nonprofit,ein,811908560,20,3,2018,40.83,-75.32,53320,73099,22
30121,J.P. Hall Children’s Charities,Green Cove Springs,Florida,32043,nonprofit,ein,592885109,10,1,2018,29.94,-81.73,59960,77114,22
17359,S&P Stables horse rescue,Ormond Beach,Florida,32174,nonprofit,ein,813707741,20,2,2018,29.28,-81.16,50261,72425,22
34299,THE PERFORMING ARTS FOR AUTISM FOUNDATION,MIAMI,Florida,33166,nonprofit,ein,812351901,10,1,2018,25.83,-80.32,51738,72532,22
15005,ALL ANGELS ACADEMY,Miami Springs,Florida,33166,School- Private School,ein,591458849,5,1,2018,25.83,-80.32,51738,72532,22
19514,Multicultural Learning Center,Canoga Park,California,91303,School- Charter School Public,ncesSchoolId,62271008721,20,3,2018,34.2,-118.6,51486,64526,22
22324,Kimbark PTO,Devore Heights,California,92407,nonprofit,ein,472188323,20,2,2018,34.21,-117.38,56819,69533,22
28694,"Pathway Enterprises, Inc.",Medford,Oregon,97504,nonprofit,ein,930891433,10,2,2018,42.33,-122.8,52421,71455,22
18108,"Intrepid Athletics, Inc.",North Chittenden,Vermont,5763,nonprofit,ein,461805477,5,1,2018,43.73,-73,54196,62330,21.9
36552,Circle of Support Child Advocacy Center,Johnstown,Pennsylvania,15904,nonprofit,ein,474411272,10,1,2018,40.31,-78.84,55056,66360,21.9
15794,Orange Grove Charter School,CHARLESTON,South Carolina,29407,School- Charter School Public,ein,202490360,5,1,2018,32.8,-80,54007,74210,21.9
26379,Girls Inc. of Shelbyville & Shelby County,Shelbyville,Indiana,46176,nonprofit,ein,351277849,5,1,2018,39.53,-85.77,53817,64507,21.9
25210,Collinsville Area Ministerial Association - for the Collinsville Faith in Action program,Collinsville,Illinois,62234,nonprofit,ein,371315680,5,1,2018,38.68,-89.98,54091,67593,21.9
32348,Saint Ann Catholic School,Nashville,Illinois,62263,School- Private School,ncesSchoolId,345282,10,1,2018,38.33,-89.41,47467,66630,21.9
23071,Ironwood Band Community Foundation,Glendale,Arizona,85303,nonprofit,ein,464794916,15,2,2018,33.53,-112.22,52234,64214,21.9
16069,Aldama Elementary PTA,Los Angeles,California,90042,nonprofit,ein,956204060,20,2,2018,34.11,-118.19,55596,74213,21.9
21964,Trinity Lutheran School Hawthorne,Hawthorne,California,90250,nonprofit,ein,951792759,10,1,2018,33.91,-118.35,49417,66059,21.9
15822,Londonderry Elementary Parent Teacher Organization,middletown,Pennsylvania,17057,nonprofit,ein,471441035,15,2,2018,40.19,-76.72,58796,66484,21.8
25946,Binding Ties,Columbia,South Carolina,29209,nonprofit,ein,320094446,30,4,"2018,2019",33.93,-80.95,51149,71522,21.8
23472,Miami Diaper Bank,miami,Florida,33137,nonprofit,ein,465050688,5,1,2018,25.82,-80.17,57690,80705,21.8
12036,HandsOn Broward,Fort Lauderdale,Florida,33309,nonprofit,ein,591506570,40,2,"2017,2018",26.19,-80.17,49872,62095,21.8
33378,Soddy Elementary PTA,Soddy Daisy,Tennessee,37379,School- PTA,ein,621508533,5,1,2018,35.28,-85.19,54959,72235,21.8
24586,Family and Children's Services of Mid-Michigan,Midland,Michigan,48640,nonprofit,ein,381398840,20,1,2018,43.58,-84.34,57639,76345,21.8
11983,United Way of Muscatine,Muscatine,Iowa,52761,nonprofit,ein,420761080,20,2,"2017,2018",41.44,-91.06,55714,71092,21.8
20151,Blossom Valley Elementary PTO,El Cajon,California,92021,nonprofit,ein,813412069,20,1,2018,32.84,-116.87,54154,71837,21.8
21549,Eastside Community Family Ministries,El Cajon,California,92021,nonprofit,ein,331042537,20,1,2018,32.84,-116.87,54154,71837,21.8
9900,Rocking Horse Ranch,El Cajon,California,92021,nonprofit,ein,204552930,10,1,2018,32.84,-116.87,54154,71837,21.8
24518,Bryant School of Arts and Innovation PTO,Riverside,California,92570,nonprofit,ein,471242278,15,3,2018,33.79,-117.32,47696,64298,21.8
32126,Gil Basketball Academy,Salinas,California,93905,nonprofit,ein,271492121,20,1,2018,36.68,-121.61,45962,57416,21.8
28941,Sterling House Community Center,Stratford,Connecticut,6615,nonprofit,ein,60665192,10,1,2018,41.17,-73.13,58897,76078,21.7
11982,E.R. Crosby Elementary School,Lake Katrine,New York,12449,School- Public School,ncesSchoolId,361629001437,30,3,"2017,2018",41.99,-73.99,44500,70452,21.7
34987,Support Our Arthritic Kids Inc,Mebane,North Carolina,27302,nonprofit,ein,273450694,15,2,2018,36.14,-79.27,58115,69706,21.7
21648,Paws4ever,Mebane,North Carolina,27302,nonprofit,ein,237181780,5,1,2018,36.14,-79.27,58115,69706,21.7
23177,Piedmont Progressive Preschool,CHARLOTTE,North Carolina,28262,nonprofit,ein,562271455,10,2,2018,35.32,-80.74,51228,61419,21.7
24728,The Muscular Dystrophy Association Jacksonville,Jacksonville,Florida,32244,nonprofit,ein,131665552,15,2,2018,30.22,-81.75,49871,57870,21.7
35696,Osceola County Council on Aging,Kissimmee,Florida,34744,nonprofit,ein,591595398,20,1,2018,28.3,-81.34,48983,62906,21.7
31193,Oliver Middle School Drama Booster Club,Nashville,Tennessee,37211,nonprofit,ein,822704110,20,1,2018,36.07,-86.72,50209,66981,21.7
29971,GO! Contemporary Dance Works,Knoxville,Tennessee,37919,nonprofit,ein,200392581,20,1,2018,35.91,-84,55817,100452,21.7
30291,JDRF East Tennessee,Knoxville,Tennessee,37919,nonprofit,ein,231907729,5,1,2018,35.91,-84,55817,100452,21.7
17525,	Community United for A Better School Cubs,Woodbine,Iowa,51579,nonprofit,ein,900875736,10,1,2018,41.76,-95.72,62568,70326,21.7
13548,"ALP PTO, Inc.",Phoenix,Arizona,85032,nonprofit,ein,462854364,20,4,2018,33.63,-112,51763,65305,21.7
36023,Pride of Paradise Band Boosters,phoenix,Arizona,85032,School- Booster Club,ein,860673105,10,1,2018,33.63,-112,51763,65305,21.7
12992,Florence Little League,Florence,Arizona,85132,nonprofit,ein,471061187,20,2,2018,32.93,-111.21,50725,60344,21.7
29731,School of the Madeleine,San Diego,California,92110,nonprofit,ein,273859902,15,2,2018,32.77,-117.2,65211,82343,21.7
16353,Magnolia Educational Enrichment Foundation,Anaheim,California,92804,nonprofit,ein,272076995,15,2,2018,33.82,-117.98,55736,73165,21.7
6077,Access california services,Anaheim,California,92804,nonprofit,ein,330826205,5,1,2018,33.82,-117.98,55736,73165,21.7
25461,Special Olympics of Santa Barbara,Santa Barbara,California,93101,nonprofit,ein,954538450,10,1,2018,34.42,-119.71,54360,75344,21.7
13141,La Cumbre Junior High School Foundation,Santa Barbara,California,93101,nonprofit,ein,262964339,5,1,2018,34.42,-119.71,54360,75344,21.7
20293,Roosevelt Elementary Educational Foundation (REEF),Santa Barbara,California,93101,nonprofit,ein,201143084,5,1,2018,34.42,-119.71,54360,75344,21.7
21974,"Camp Taylor, Inc.",MODESTO,California,95358,nonprofit,ein,43709177,5,1,2018,37.61,-121.11,55422,71157,21.7
26681,EAH Housing,Modesto,California,95358,nonprofit,ein,941699153,5,1,2018,37.61,-121.11,55422,71157,21.7
37927,Forestville Education Foundation,Forestville,California,95436,nonprofit,ein,911753424,10,1,2018,38.49,-122.91,59548,86519,21.7
18424,Sunnyslope Elementary PTSA,Wenatchee,Washington,98801,nonprofit,ein,911237775,5,1,2018,47.42,-120.34,55353,75390,21.7
35442,PS 130 The Parkside School PTA,Brooklyn,New York,11218,nonprofit,ein,263370180,15,2,2018,40.64,-73.98,64152,87341,21.6
21715,Jim Harszlak Foundation Inc.,Tonawanda,New York,14150,nonprofit,ein,473758193,20,2,2018,43,-78.88,52783,62250,21.6
13087,Tonawanda Central PTSA,Tonawanda,New York,14150,School- PTA,ein,900507740,10,1,2018,43,-78.88,52783,62250,21.6
35835,National Jewish,Boca Raton,Florida,33434,nonprofit,ein,742044647,5,1,2019,26.38,-80.17,56228,104312,21.6
18454,Woodlawn Community Academy,Clearwater,Florida,33764,School- Private School,ein,141873843,20,1,2018,27.93,-82.74,50424,73874,21.6
35041,Plumb Elementary PTA,Clearwater,Florida,33764,nonprofit,ein,592827587,10,1,2018,27.93,-82.74,50424,73874,21.6
15168,Hungers End Inc.,Palmetto,Florida,34221,nonprofit,ein,473038591,10,2,2018,27.58,-82.55,50941,72851,21.6
33240,Family Life Community School,Palmetto,Florida,34221,School- Private School,ein,650822381,10,1,2018,27.58,-82.55,50941,72851,21.6
25693,Childcare Resources,Birmingham,Alabama,35209,nonprofit,ein,630882628,10,1,2018,33.47,-86.81,52734,85714,21.6
24073,Jackson College Foundation,Jackson,Michigan,49201,nonprofit,ein,382468643,5,1,2018,42.28,-84.38,52638,71348,21.6
22158,Orange Parent Association,Waterloo,Iowa,50702,nonprofit,ein,260042211,10,1,2018,42.46,-92.31,49139,57568,21.6
37644,St. Edward PTO,Waterloo,Iowa,50702,School- Private School,ein,200113009,5,1,2018,42.46,-92.31,49139,57568,21.6
36010,The Iowa Children's Museum,Coralville,Iowa,52241,nonprofit,ein,421461422,10,1,2018,41.7,-91.6,58402,84014,21.6
26915,Tippin Elementary PTA,El Paso,Texas,79912,School- PTA,ein,331091079,5,1,2018,31.85,-106.53,57863,82382,21.6
24106,Lights Camera Discover,Phoenix,Arizona,85042,nonprofit,ein,465004833,20,4,2018,33.37,-112.04,49310,64304,21.6
17014,Desert Marigold School,Phoenix,Arizona,85042,nonprofit,ein,860769535,10,1,2018,33.37,-112.04,49310,64304,21.6
14314,Unsung Heroes Living History Project,Sacramento,California,95834,nonprofit,ein,201283318,30,4,"2018,2019",38.64,-121.52,57296,71913,21.6
19400,Make-a-wish sacramento,sacramento,California,95834,nonprofit,ein,680027351,10,1,2019,38.64,-121.52,57296,71913,21.6
25480,Gloucester City Youth Soccer League,Gloucester City,New Jersey,8030,nonprofit,ein,472781579,20,1,2018,39.89,-75.12,52136,62990,21.5
18678,Gloucester City Mustangs,Gloucester City,New Jersey,8030,nonprofit,ein,20797188,15,2,2018,39.89,-75.12,52136,62990,21.5
13528,Gloucester City Little League,Gloucester City,New Jersey,8030,nonprofit,ein,43728252,10,2,2018,39.89,-75.12,52136,62990,21.5
30889,St Mary's RC Church,Gloucester City,New Jersey,8030,nonprofit,ein,530196617,10,2,2018,39.89,-75.12,52136,62990,21.5
19107,"Camp Bravehearts,Inc",Albany,New York,12203,nonprofit,ein,233066704,20,3,2018,42.68,-73.85,55817,75922,21.5
28751,Bakerfield Booster Club,aberdeen,Maryland,21001,nonprofit,ein,822174072,10,1,2018,39.5,-76.2,60489,78535,21.5
16953,"Centro Latino of Shelbyville, Inc.",Shelbyville,Kentucky,40065,nonprofit,ein,20628043,5,1,2018,38.22,-85.21,59402,73494,21.5
31269,"Compassionate Friends of Danville, KY #1819",Parksville,Kentucky,40464,nonprofit,ein,363749140,5,1,2018,37.57,-84.93,57011,66382,21.5
19821,"Abilities Services, Inc.",Crawfordsville,Indiana,47933,nonprofit,ein,351266320,10,1,2018,40.04,-86.9,52383,63500,21.5
32396,Wyandotte Public Schools Scholarship Foundation,Wyandotte,Michigan,48192,nonprofit,ein,382898957,20,1,2018,42.21,-83.16,54709,67315,21.5
34756,Lapeer County 4-H Youth Program,Lapeer,Michigan,48446,nonprofit,ein,352429400,5,1,2018,43.05,-83.34,51647,63431,21.5
30579,Remedies Renewing Lives,Rockford,Illinois,61108,nonprofit,ein,362464898,5,1,2018,42.26,-89,51650,62667,21.5
16284,South Bay Community Services,Chula Vista,California,91910,nonprofit,ein,952693142,10,2,2018,32.64,-117.06,59371,75339,21.5
15528,"Discovery Charter School Parents, Teachers, Children (Discovery PTC)",Chula Vista,California,91910,nonprofit,ein,711002548,5,1,2018,32.64,-117.06,59371,75339,21.5
31803,Jefferson Elementary School - San Leandro,San Leandro,California,94578,nonprofit,ein,946172279,20,1,2018,37.71,-122.13,52419,71152,21.5
18728,MOMS Club of Ceres,Ceres,California,95307,nonprofit,ein,331045391,20,3,2018,37.55,-120.95,51918,68539,21.5
21204,HAC,Hilmar,California,95324,nonprofit,ein,473408027,10,1,2019,37.39,-120.89,57870,77670,21.5
27834,Holy Cross Catholic School,Portland,Oregon,97203,School- Private School,ein,930386845,10,1,2018,45.6,-122.74,55174,67963,21.5
14415,Greystone PTA,North Providence,Rhode Island,2911,nonprofit,ein,800829224,5,1,2018,41.85,-71.47,57019,70961,21.4
17762,Pottstown Trojan Football Touchdown Club,Pottstown,Pennsylvania,19464,nonprofit,ein,232751962,5,1,2018,40.26,-75.62,56528,72785,21.4
20076,Lower Pottsgrove Elementary PTA,Pottstown,Pennsylvania,19464,nonprofit,ein,464012002,5,1,2018,40.26,-75.62,56528,72785,21.4
24645,The Salisbury School,Salisbury,Maryland,21804,nonprofit,ein,520904771,20,1,2018,38.31,-75.53,49026,67318,21.4
14166,Holly Center Auxiliary,Salisbury Holly Center,Maryland,21804,nonprofit,ein,273412284,5,1,2018,38.31,-75.53,49026,67318,21.4
27086,Linn R-II PTO,Linn,Missouri,65051,nonprofit,ein,453290901,10,1,2018,38.47,-91.8,45459,53758,21.4
33918,Robert M Beren Academy,Houston,Texas,77096,nonprofit,ein,741652136,20,1,2018,29.68,-95.48,61583,99115,21.4
16997,Technical Assistance Partnership of Arizona,Phoenix,Arizona,85012,nonprofit,ein,860975231,10,1,2018,33.51,-112.07,62672,94800,21.4
20841,Basis Phoenix Central Boosters,Phoenix,Arizona,85012,nonprofit,ein,471577848,5,1,2018,33.51,-112.07,62672,94800,21.4
32363,Nurture Our World,Mesa,Arizona,85203,nonprofit,ein,451213132,20,1,2018,33.45,-111.8,49129,68394,21.4
34134,MacArthur Elementary PTO,Mesa,Arizona,85203,nonprofit,ein,201675825,20,1,2018,33.45,-111.8,49129,68394,21.4
34164,Freedom tails rescue,Mesa,Arizona,85203,nonprofit,ein,465236436,5,1,2018,33.45,-111.8,49129,68394,21.4
23721,Orange County AA Convention,Anaheim,California,92802,nonprofit,ein,330317974,10,1,2018,33.81,-117.92,54414,70311,21.4
22868,St. Sebastian School,Santa Paula,California,93060,School- Private School,ein,770186074,20,1,2018,34.4,-119.09,56478,72581,21.4
23686,Bakersfield Play Center,Bakersfield,California,93306,nonprofit,ein,951738185,10,1,2018,35.47,-118.78,52512,69730,21.4
12510,Global Links,Pittsburgh,Pennsylvania,15205,nonprofit,ein,521629060,30,3,"2017,2018",40.44,-80.1,55115,69074,21.3
34744,Stanwood Elementary Caring Parents and Teachers,New Stanton,Pennsylvania,15672,nonprofit,ein,251816416,10,1,2018,40.24,-79.62,60590,69745,21.3
20914,Clinton County United Way,Mill Hall,Pennsylvania,17751,nonprofit,ein,232121043,5,1,2018,41.15,-77.54,55227,66990,21.3
34033,Waterloo Christian School,Waterloo,Iowa,50701,School- Private School,ein,420681066,20,1,2018,42.42,-92.34,52160,70212,21.3
35109,Kregel Windmill Factory Museum,Nebraska City,Nebraska,68410,nonprofit,ein,208943847,5,1,2018,40.64,-95.88,47684,60866,21.3
28606,Nia House Learning Center,Berkeley,California,94710,nonprofit,ein,942272092,5,1,2018,37.86,-122.31,62524,95359,21.3
15248,Major Lucas Gruenther Legacy Foundation,Tuolumne,California,95379,nonprofit,ein,473464458,20,1,2018,37.94,-120.19,61801,66837,21.3
20664,Perrydale Parents Club,Dallas,Oregon,97338,nonprofit,ein,320235278,10,1,2018,44.93,-123.35,58798,68825,21.3
31071,Twelfth Night Productions,Seattle,Washington,98106,nonprofit,ein,200674929,5,1,2018,47.54,-122.35,62726,74851,21.3
21852,Pink Feather Foundation,Oxford,Maine,4270,nonprofit,ein,453582981,10,1,2018,44.12,-70.53,51359,57497,21.2
14940,Spotswood PTA,SPOTSWOOD,New Jersey,8884,nonprofit,ein,237213477,15,3,2018,40.4,-74.39,75226,84808,21.2
33717,"Flanders, Riverside & Northampton Community Association",Riverhead,New York,11901,nonprofit,ein,30437464,20,2,2018,40.93,-72.65,59624,78492,21.2
21513,Corpus Christi Home and School Association,Chambersburg,Pennsylvania,17201,School- Private School,ein,231386206,20,1,2018,39.96,-77.66,49141,59563,21.2
33203,W.H. Taylor PTA,Norfolk,Virginia,23507,nonprofit,ein,541190250,10,1,2018,36.86,-76.3,64700,96000,21.2
34007,Shawn D. Delifus Foundation,Jacksonville,Florida,32218,nonprofit,ein,813731288,10,2,2018,30.49,-81.67,51447,65579,21.2
18423,Parsons Christian Academy PTO INC.,Jacksonville ,Florida,32277,nonprofit,ein,800415164,10,2,2018,30.38,-81.59,47141,61515,21.2
18778,First Coast Wind Symphony,Jacksonville,Florida,32277,nonprofit,ein,593301510,5,1,2018,30.38,-81.59,47141,61515,21.2
21861,GFWC Junior Woman's Club of Lakeland,Lakeland,Florida,33809,nonprofit,ein,596544760,5,1,2018,28.22,-81.97,51356,63164,21.2
31023,Blue River Services Inc.,Corydon,Indiana,47112,nonprofit,ein,351101603,10,2,2018,38.2,-86.16,55806,68682,21.2
24855,Boys & Girls Club of Harrison-Crawford Counties,Corydon,Indiana,47112,nonprofit,ein,351983078,10,1,2018,38.2,-86.16,55806,68682,21.2
15955,Oakhill Baptist Childcare,Evansville,Indiana,47711,nonprofit,ein,237317256,5,1,2018,38.02,-87.54,50844,62375,21.2
14603,Riding on Insulin,WhiteFish,Montana,59937,nonprofit,ein,274160955,5,1,2018,48.41,-114.53,57965,81074,21.2
35968,Starved Rock Regional Center,Ottawa,Illinois,61350,nonprofit,ein,362246717,5,1,2018,41.37,-88.87,53906,71356,21.2
24117,Desert StagesTheatre,Scottsdale,Arizona,85251,nonprofit,ein,860796627,10,1,2018,33.49,-111.92,58823,97510,21.2
36261,Los Encinos School,Encino,California,91316,School- Private School,ein,953524740,20,1,2018,34.16,-118.52,68720,103792,21.2
27312,Encino Charter Elementary School,Encino,California,91316,School- Public School,ncesSchoolId,62271002990,10,1,2018,34.16,-118.52,68720,103792,21.2
39756,Encino Parents Nursery School,Encino,California,91316,nonprofit,ein,952111044,5,1,2019,34.16,-118.52,68720,103792,21.2
25994,Friends of the Mounted Unit,Colfax,California,95713,nonprofit,ein,821426835,20,2,2018,39.11,-120.88,60256,81082,21.2
32592,Blackberry Creek Farm Animal Sanctuary,Colfax,California,95713,nonprofit,ein,472296714,15,2,2018,39.11,-120.88,60256,81082,21.2
14601,Interfaith Social Services,Quincy,Massachusetts,2169,nonprofit,ein,42104853,20,3,2018,42.25,-71,67028,83159,21.1
27603,Adams Montessori School,Quincy,Massachusetts,2169,School- Private School,ein,42672489,10,1,2018,42.25,-71,67028,83159,21.1
30983,Scranton Civic Ballet Company,Jermyn,Pennsylvania,18433,nonprofit,ein,232450644,10,1,2018,41.57,-75.58,52647,69952,21.1
17375,Shive Elementary School PTA,Rockwell,North Carolina,28138,nonprofit,ein,260626410,10,1,2018,35.51,-80.44,48849,56841,21.1
29594,"Rooms from the Heart, Inc.",Bonaire,Georgia,31005,nonprofit,ein,261367295,5,1,2018,32.54,-83.6,73325,84414,21.1
18349,McMullen Parent's Association,Loudonville,Ohio,44842,nonprofit,ein,352568076,5,1,2018,40.65,-82.22,44940,58246,21.1
14606,Celina Rotary Club,Celina,Ohio,45822,nonprofit,ein,346539139,20,1,2018,40.56,-84.6,50577,64532,21.1
31226,Bryan and Amanda Bickell Foundation,Chicago,Illinois,60643,nonprofit,ein,462123914,10,1,2018,41.7,-87.66,59488,83368,21.1
